Original File Name,Renamed File Name,Associated MIA Object,Object Credit / Description,Photo Credit,Image Source,Contact Info,Permissions,Image Received & QC'd,Image Pass QC,Image Ready for Release,Additional Notes
Various (MIA Photography),N/A,35.7.106,"Portrait of a Burgomaster
c. 1665-1670
Bartholomeus van der Helst
Netherlands, Europe
Oil on canvas
48 3/8 x 39 3/8 in. (122.87 x 100.01 cm) (canvas)",© 2014 Minneapolis Institute of Arts,MIA,,public domain,Yes,Yes,Yes,
1024px-Fourragere_2e_REI_2007_07_14.jpg,2014_TDX_MIAArtStories_260.tif,35.7.106,Blue and red fourragère (Croix de Guerre TOE) worn by a soldier of the 2e REI (2nd Foreign Legion Infantry).,© Marie-Lan Nguyen / Wikimedia Commons,Wikimedia Commons,,public domain,Yes,Yes,Yes,
P237.jpg,2014_TDX_MIAArtStories_291.tif,35.7.106,"Caspar Netscher (1639 - 1684)
The Lace Maker
Netherlands
1662
Painting
Oil on canvas
Image size: 33 x 27 cm
Signature: 'C. NETSCHER 1662.'
P237","© The Wallace Collection, London",email from Wallace Collection picture librarian: Samantha Beeston,,public domain,Yes,Yes,Yes,
1024px-Ursuline_lace_2.jpg,2014_TDX_MIAArtStories_264.tif,35.7.106,"Bobbin lace in progress, 2003",Photo taken by Blahedo at the museum of the Ursuline Convent in Quebec City in March 2003,http://commons.wikimedia.org/wiki/File:Ursuline_lace_2.jpg,,public domain,Yes,Yes,Yes,
Various (MIA Photography),N/A,52.14,"Self-Portrait with Dr. Arrieta
1820
Francisco Jose de Goya y Lucientes
(Spain, Europe)
Oil on canvas
45 1/8 x 30 1/8 in. (114.62 x 76.52 cm) (canvas) 54 x 39 1/8 x 3 3/4 in. (137.16 x 99.38 x 9.53 cm) (outer frame)
The Ethel Morrison Van Derlip Fund 52.14 ",© 2014 Minneapolis Institute of Arts,MIA,,,Yes,Yes,Yes,
Ars Morendi,2014_TDX_MIAArtStories_351.tif,52.14,"Ars moriendi
Germany, published ca. 1470?
[24] leaves. 11 illus. 28.7 cm.
Library of Congress Catalog Number 49038880",Library of Congress. http://www.loc.gov,http://www.loc.gov/item/49038880/,,public domain,Yes,Yes,Yes,
1950-134-814-nyd.jpg,2014_TDX_MIAArtStories_349.tif,52.14,"Artist/maker unknown, Mexican
Recovery from an Illness (Recuperación de una enfermedad), 1849
Oil on tin
10 1/8 x 14 inches
The Louise and Walter Arensberg Collection, 1950
Philadelphia Museum of Art
1950-134-814","Philadelphia Museum of Art, www.philamuseum.org",http://www.philamuseum.org/collections/permanent/51653.html?mulR=715048513|3,,public domain,Yes,Yes,Yes,
NEED IMAGE,NEED IMAGE,,,,Prado,,,No,No,No,
mia_2019040.tif,N/A,52.14,"Francisco Jose de Goya y Lucientes, 
El sueño de la razón produce monstruos (The Sleep of Reason Produces Monsters), Plate 43 from Los Caprichos, 1797-1798
Etching and aquatint
8 1/2 x 6 in. (21.59 x 15.24 cm) (plate)
The William Hood Dunwoody Fund by exchange, and Gift of funds from Mr. and Mrs. John T. Adams, Dr. and Mrs. David Bradford, Mr. and Mrs. Benton J. Case, Mr. and Mrs. W. John Driscoll, Mr. and Mrs. Reuel Harmon P.83.57.43 ",© 2014 Minneapolis Institute of Arts,MIA,,public domain,Yes,Yes,Yes,
mia_2018690.tif,N/A,52.14,"Francisco Jose de Goya y Lucientes
Y no hay remedio (And it cannot be helped), 1810-1820 (published 1863)
Etching and aquatint
5 x 6 1/16 in. (12.7 x 15.4 cm) (image) 9 1/2 x 12 7/8 in. (24.13 x 32.7 cm) (sheet)
The William Hood Dunwoody Fund, by exchange P.71.31 ",© 2014 Minneapolis Institute of Arts,MIA,,public domain,Yes,Yes,Yes,
NEED IMAGE,NEED IMAGE,,,,Prado,,,No,No,No,
Various (MIA Photography),N/A,24.1,"Christ Driving the Money Changers from the Temple
c. 1570
El Greco (Domenikos Theotokopoulos)
(Spain, Europe)
Oil on canvas
46 x 59 in. (116.84 x 149.86 cm) (canvas) 45 1/2 x 58 in. (115.57 x 147.32 cm) (sight) 60 x 72 1/2 x 3 in. (152.4 x 184.15 x 7.62 cm) (outer frame)
The William Hood Dunwoody Fund 24.1 ",,,,,Yes,Yes,Yes,
Met_DT390.jpg,2014_TDX_MIAArtStories_284.tif,24.1,"Portrait of an Old Man
El Greco (Domenikos Theotokopoulos) 
(Greek, Iráklion (Candia) 1540/41–1614 Toledo)
Date: ca. 1595–1600
Medium: Oil on canvas
Dimensions: 20 3/4 x 18 3/8 in. (52.7 x 46.7 cm)
Classification: Paintings
Credit Line: Purchase, Joseph Pulitzer Bequest, 1924
Accession Number: 24.197.1","The Metropolitan Museum of Art, www.metmuseum.org",http://www.metmuseum.org/collection/the-collection-online/search/436574?rpp=30&pg=1&ft=El+Greco&pos=5,,public domain - OASC,Yes,Yes,Yes,
NGA_A23930.jpg,2014_TDX_MIAArtStories_287.tif,24.1,"El Greco (Domenikos Theotokopoulos)
El Greco (painter)
Greek, 1541 - 1614
Christ Cleansing the Temple, probably before 1570
oil on panel
overall: 65.4 x 83.2 cm (25 3/4 x 32 3/4 in.) framed: 87.6 x 106.7 x 7.6 cm (34 1/2 x 42 x 3 in.)
Samuel H. Kress Collection
1957.14.4 ","Courtesy National Gallery of Art, Washington",http://www.nga.gov/content/ngaweb/Collection/art-object-page.43723.html,,public domain - Open Access,Yes,Yes,Yes,
NEED IMAGE,NEED IMAGE,24.1,"El Greco  (1541 - 1614) 
Purification of the Temple, ca. 1600
Oil on canvas
16 1/2 x 20 5/8 in. (41.9 x 52.4 cm)
Henry Clay Frick Bequest
Accession number: 1909.1.66",Copyright The Frick Collection,The Frick Collection,"Penelope Currier
currier@frick.org",ongoing,No,No,No,
Madrid_La_Purificacion_del_templo_version6_El_Greco.jpg,2014_TDX_MIAArtStories_279.tif,24.1,"El Greco 
The Purification of the Temple
after 1610
oil on canvas
Iglesia Parroquial de San Ginés de Arlés, Madrid, Spain",Wikimedia Commons,http://commons.wikimedia.org/wiki/File:La_Purificacion_del_templo_version6_El_Greco.jpg,,public domain,Yes,Yes,Yes,
Various (MIA Photography),N/A,61.36.14,"Three Bathers
1907
Henri Matisse
(France, Europe)
Oil on canvas
23 3/4 x 28 3/4 x 15/16 in. (60.3 x 73.0 x 2.4 cm)
Bequest of Putnam Dana McMillan 61.36.14 
© Succession H. Matisse / Artists Rights Society (ARS), New York",,,,,Yes,Yes,Yes,
Petit Palais _1995-PPA-0280,2014_TDX_MIAArtStories_364.tif,61.36.14,"Paul Cézanne (French, 1839-1906) 
Three Bathers, 1879-82
Oil on canvas
21 7/16 x 20 5/16 in. (55 x 52 cm)
Petit Palais, Musée des Beaux-Arts de la Ville de Paris","Petit Palais, Musée des Beaux-Arts de la Ville de Paris",Wikimedia Commons,"Claire MARTIN
Chargée d’études documentaires
Petit Palais, Musée des Beaux-Arts de la Ville de Paris
DAC-ContactDocumentationPetitPalais@paris.fr
","Wikimedia Commons.
From Parisienne de Photographie:
Regarding the use, I am not sure to understand the “digital platform”.
Would like to use it on website of Minneapolis institute of Arts as illustration, wouldn’t it?
 
Wikimedia commons proposes this work, I don’t know how fees are managed from this source.
 
Best regards,
Perrine
 
Perrine Latrive - Chargée de Projets culturels
3 rue des Arquebusiers 75003 Paris
Téléphone +33 (0)1 44 61 99 75
perrine.latrive@parisiennedephotographie.fr
www.roger-viollet.fr
",Yes,Yes,Yes,
detail_Petit Palais _1995-PPA-0280.jpg,2014_TDX_MIAArtStories_365.tif,61.36.14,"Paul Cézanne (French, 1839-1906) 
Three Bathers, 1879-82 (detail)
Oil on canvas
21 7/16 x 20 5/16 in. (55 x 52 cm)
Petit Palais, Musée des Beaux-Arts de la Ville de Paris","Petit Palais, Musée des Beaux-Arts de la Ville de Paris",Wikimedia Commons,"Claire MARTIN
Chargée d’études documentaires
Petit Palais, Musée des Beaux-Arts de la Ville de Paris
DAC-ContactDocumentationPetitPalais@paris.fr
",ditto above,Yes,Yes,Yes,
6144433543_ae70cbdc8c_b.jpg,2014_TDX_MIAArtStories_350.tif,61.36.14,Beach at Collioure,Jose Gonzalvo Vivas / Flickr,Flickr,,,Yes,Yes,Yes,
LOTS MORE COMING - ARS needs to review proof first,NEED IMAGE,61.36.14,,,,,,No,No,No,
Various (MIA Photography),N/A,51.7,"Olive Trees
1889
Vincent van Gogh
(Netherlands, Europe)
Oil on canvas
29 x 36 1/2 in. (73.66 x 92.71 cm) (canvas) 39 3/4 x 47 x 3 1/2 in. (100.97 x 119.38 x 8.89 cm) (outer frame) 46 3/8 in. (117.79 cm) (diagonal) 28 1/2 x 36 in. (72.39 x 91.44 cm) (sight)
The William Hood Dunwoody Fund 51.7 ",© 2014 Minneapolis Institute of Arts,MIA,,,Yes,Yes,Yes,
mia_5001705.tif,N/A,51.7,"Olive Trees (detail)
1889
Vincent van Gogh
(Netherlands, Europe)
Oil on canvas
29 x 36 1/2 in. (73.66 x 92.71 cm) (canvas) 39 3/4 x 47 x 3 1/2 in. (100.97 x 119.38 x 8.89 cm) (outer frame) 46 3/8 in. (117.79 cm) (diagonal) 28 1/2 x 36 in. (72.39 x 91.44 cm) (sight)
The William Hood Dunwoody Fund 51.7 ",© 2014 Minneapolis Institute of Arts,MIA,,,Yes,Yes,Yes,
mia_6015500.tif,N/A,51.7,"Vincent van Gogh (Dutch 1853-1890)
Vue du champ derrière l'asile Saint-Paul, Saint-Remy-de-Provence, 1889
Graphite on buff wove paper
9 1/8 x 12 in. (23.2 x 30.5 cm) 
Gift of Ruth and Bruce Dayton 2001.144 ",© 2014 Minneapolis Institute of Arts,MIA,,,Yes,Yes,Yes,
Met_Corridor in the Asylum.jpg,2014_TDX_MIAArtStories_357.tif,51.7,"Vincent van Gogh (Dutch, 1853–1890)
Corridor in the Asylum, 1889
Oil color and essence over black chalk on pink laid (""Ingres"") paper
25-5/8 x 19-5/16 in. (65.1 x 49.1 cm)
The Metropolitan Museum of Art
Bequest of Abby Aldrich Rockefeller, 1948
48.190.2","The Metropolitan Museum of Art, www.metmuseum.org",http://www.metmuseum.org/collection/the-collection-online/search/336327,,,Yes,Yes,Yes,
mia_5001706.tif,N/A,51.7,"Olive Trees (detail)
1889
Vincent van Gogh
(Netherlands, Europe)
Oil on canvas
29 x 36 1/2 in. (73.66 x 92.71 cm) (canvas) 39 3/4 x 47 x 3 1/2 in. (100.97 x 119.38 x 8.89 cm) (outer frame) 46 3/8 in. (117.79 cm) (diagonal) 28 1/2 x 36 in. (72.39 x 91.44 cm) (sight)
The William Hood Dunwoody Fund 51.7 ",© 2014 Minneapolis Institute of Arts,MIA,,,Yes,Yes,Yes,
MU_FABRE_2139_PE_868_1_38_L.jpg,2014_TDX_MIAArtStories_361.tif,51.7,"Ferdinand Victor Eugène Delacroix 
Femmes d'Alger dans leur intérieur, 1849 
Huile sur toile
H. 0,850 ; L. 1,120
Don Alfred Bruyas, 1868 
Musée Fabre - Montpellier Agglomération
Inv. : 868.1.38",© Musée Fabre - Montpellier Agglomération / cliché F. Jaulme,http://museefabre-en.montpellier-agglo.com/index.php/content/view/full/261/Know/Themed_visits/Interior_Scenes/(numPage)/1/(pageSize)/9/(num_oeuvre)/musee:MUS_BIEN:3671,,free use for non-commercial purposes,Yes,Yes,Yes,
XIR 157977.jpg,2014_TDX_MIAArtStories_373.tif,51.7,"Ferdinand Victor Eugene Delacroix (French, 1798-1863)
Christ in the Garden of Olives, 1827 
Church of Saint-Paul-Saint-Louis, Paris, France
294x362 cms","Church of Saint-Paul-Saint-Louis, Paris, France/Bridgeman Images",Bridgeman Images,Amanda Gaspari amanda.gaspari@bridgemanimages.com,single educational digital use plus archival rights,Yes,Yes,Yes,
NG.M.01179.tif,2014_TDX_MIAArtStories_362.tif,51.7,"Ferdinand Victor Eugene Delacroix (French, 1798-1863)
Pietà, 1850
oil on canvas
13.8 x 10.6 in. (35 x 27 cm )
National Museum of Art, Architecture, and Design, Oslo, Norway
NG.M.01179","National Museum of Art, Architecture, and Design, Oslo",museum,Thea Tønnessen <Thea.Tonnessen@nasjonalmuseet.no>,non-exclusive and non-transferable right to use the photo material for ArtStories,Yes,Yes,Yes,
VanGoghMuseum_Pieta.jpg,2014_TDX_MIAArtStories_370.tif,51.7,"Vincent van Gogh (Dutch, 1853–1890)
Pietà (after Delacroix), 1889
oil on canvas
73 cm x 60.5 cm
Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)","Van Gogh Museum, Amsterdam (Vincent
van Gogh Foundation)",http://www.vangoghmuseum.nl/en/collection/s0168V1962,," Images of the Van Gogh Museum collection up to and including A4 size in TIF
format may be downloaded and distributed for non-commercial use, with the
exception of images of works by artists in our collection that are still subject to
copyright, in other words by artists who have been dead for less than 70 years. ",Yes,Yes,Yes,
ART162713.jpg,2014_TDX_MIAArtStories_377.tif,51.7,"Vincent van Gogh (Dutch, 1853–1890)
The Olive Trees, 1889 
oil on canvas
28 5/8 x 36"" (72.6 x 91.4 cm)
Mrs. John Hay Whitney Bequest
581.1998
The Museum of Modern Art","© The Museum of Modern Art / Licensed by SCALA /  Art Resource, NY",Art Resource,Jennifer Belt: jbelt@artres.com,"ONE-TIME NON-EXCLUSIVE WORLDWIDE ENGLISH LANGUAGE RIGHTS FOR USE OF THE IMAGES IN AN ELECTRONIC EDUCATIONAL PROGRAM ACCESSIBLE ON THE MINNEAPOLIS INSTITUTE OF ARTS WEBSITE, iPADS, TABLETS, MOBILE DEVICES, LAPTOPS AND DESKTOP COMPUTERS FOR A PERIOD OF UP TO 10 YEARS.",Yes,Yes,Yes,Josh to clean up edges around canvas. - Jlynn
Met olive trees.jpg,2014_TDX_MIAArtStories_356.tif,51.7,"Vincent van Gogh (Dutch, 1853–1890)
Olive Trees, 1889
Oil on canvas
28 5/8 x 36 1/4 in. (72.7 x 92.1 cm)
The Walter H. and Leonore Annenberg Collection, Gift of Walter H. and Leonore Annenberg, 1998, Bequest of Walter H. Annenberg, 2002
1998.325.1
The Metropolitan Museum of Art        ","The Metropolitan Museum of Art, www.metmuseum.org",http://www.metmuseum.org/collection/the-collection-online/search/437998,,OASC,Yes,Yes,Yes,
2015_DelacroixModernity_003.tif,2015_DelacroixModernity_003.tif,51.7,"Paul Gauguin (French, 1848–1903)
Christ in the Garden of Olives, 1889
Oil on canvas
28 1/2 x 36 in.
Gift of Elizabeth C. Norton
46.5
Norton Museum of Art","Norton Museum of Art, West Palm Beach, Florida",Norton Museum of Art,Aleesha Ast: asta@norton.org,"Yes, we grant permission to use the image for ArtStories and waive any fees. Is there a way to capture the final product to archive for our records? I know our education department will be interested in this.",Yes,Yes,Yes,
NGA The Olive Orchard.jpg,2014_TDX_MIAArtStories_363.tif,51.7,"Vincent van Gogh (Dutch, 1853–1890)
The Olive Orchard, 1889
oil on canvas
73 × 92 cm (28 3/4 × 36 1/4 in.)
Chester Dale Collection
1963.10.152
National Gallery of Art","Courtesy National Gallery of Art, Washington",http://www.nga.gov/content/ngaweb/Collection/art-object-page.46627.html,,Open Access,Yes,Yes,Yes,
ART161946.jpg,2014_TDX_MIAArtStories_376.tif,51.7,"Vincent van Gogh (Dutch, 1853–1890)
The Starry Night, 1889
Oil on canvas
29 x 36 1/4"" (73.7 x 92.1 cm)
Acquired through the Lillie P. Bliss Bequest
472.1941
The Museum of Modern Art","© The Museum of Modern Art / Licensed by SCALA /  Art Resource, NY",Art Resource,Jennifer Belt: jbelt@artres.com,"ONE-TIME NON-EXCLUSIVE WORLDWIDE ENGLISH LANGUAGE RIGHTS FOR USE OF THE IMAGES IN AN ELECTRONIC EDUCATIONAL PROGRAM ACCESSIBLE ON THE MINNEAPOLIS INSTITUTE OF ARTS WEBSITE, iPADS, TABLETS, MOBILE DEVICES, LAPTOPS AND DESKTOP COMPUTERS FOR A PERIOD OF UP TO 10 YEARS.",Yes,Yes,Yes,Josh to clean up edges around canvas. - Jlynn
Met_Cypresses.jpg,2014_TDX_MIAArtStories_358.tif,51.7,"Vincent van Gogh (Dutch, 1853–1890)
Cypresses, 1889
Oil on canvas
36 3/4 x 29 1/8 in. (93.4 x 74 cm)
Rogers Fund, 1949
49.30
The Metropolitan Museum of Art","The Metropolitan Museum of Art, www.metmuseum.org",http://www.metmuseum.org/collection/the-collection-online/search/437980,,OASC,Yes,Yes,Yes,
XIR 156281.jpg,2014_TDX_MIAArtStories_372.tif,51.7,"Vincent van Gogh (Dutch, 1853–1890)
Moonlit Landscape, 1889 
oil on canvas
49.5 x 45.5 cms
Museu de Arte, Sao Paulo, Brazil","Museu de Arte, Sao Paulo, Brazil / Bridgeman Images",Bridgeman Images,Amanda Gaspari amanda.gaspari@bridgemanimages.com,single educational digital use plus archival rights,Yes,Yes,Yes,
VanGoghMuseum_OliveGroves.jpg,2014_TDX_MIAArtStories_369.tif,51.7,"Vincent van Gogh (Dutch, 1853–1890)
Olive Grove, 1889
oil on canvas
45.5 cm x 59.1 cm
Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)","Van Gogh Museum, Amsterdam (Vincent
van Gogh Foundation)",http://www.vangoghmuseum.nl/en/collection/s0044V1962,," Images of the Van Gogh Museum collection up to and including A4 size in TIF
format may be downloaded and distributed for non-commercial use, with the
exception of images of works by artists in our collection that are still subject to
copyright, in other words by artists who have been dead for less than 70 years. ",Yes,Yes,Yes,
Various (MIA Photography),N/A,34.19,"Lucretia
1666
Rembrandt Harmensz. van Rijn
(Netherlands, Europe)
Oil on canvas
43 3/8 x 36 5/16 in. (110.17 x 92.28 cm) (canvas) 59 1/4 x 52 5/16 x 4 1/2 in. (150.5 x 132.87 x 11.43 cm) (outer frame)
The William Hood Dunwoody Fund 34.19 ",,,,,Yes,Yes,Yes,
PCD19990817_4205_IMG0042.tif,N/A,34.19,"The Death of Lucretia
18th century
Pietro Fancelli
(Italy, Europe)
Brown ink and pen, brown wash, white heightening on paper
11 7/8 x 17 3/8 in. (30.16 x 44.13 cm) (sheet)
The David M. Daniels Fund 73.35.2 ",© 2014 Minneapolis Institute of Arts,Media Bin,,MIA,Yes,Yes,Yes,
palette knives.jpg,2014_TDX_MIAArtStories_292.tif,34.19,Palette knives,The Art Girl Jackie,http://theartgirljackie-tutorials.blogspot.com/2012/05/palette-knife-painting-textured-yellow.html,no contact info on blog,,Yes,Yes,Yes,
new image: detail_Zoffany_Academicans,2014_TDX_MIAArtStories_293.tif,34.19,"The Academicians of the Royal Academy
Creator: Johan Zoffany (Frankfurt 1733/4 - London 1810) (artist)
Creation Date: 
1771 - 1772
Materials: 
Oil on canvas
Dimensions: 
101.1 x 147.5 cm
RCIN 
400747",Royal Collection Trust / © Her Majesty Queen Elizabeth II 2014,http://www.royalcollection.org.uk/collection/400747/the-academicians-of-the-royal-academy,"Agata Rutkowska
agata.rutkowska@royalcollection.org.uk","rights granted for non-commercial reproduction of RCIN 400747, The Academicians of the Royal Academy free of charge, providing that you agree to the following terms and conditions:
 
•Non-commercial use of one of the following kind
•One-time use
•All images to be credited as Royal Collection Trust / © Her Majesty Queen Elizabeth II 2014
Please also link back to our website if possible:
http://www.royalcollection.org.uk/
 ",Yes,Yes,Yes,
NGA_print_Lucretia.jpg,2014_TDX_MIAArtStories_289.tif,34.19,"Francia, Jacopo
Italian, 1486 or before - 1557
Lucretia
c. 1510
engraving
sheet (trimmed to plate mark): 26 x 17.5 cm (10 1/4 x 6 7/8 in.)
Hind 'Engravings', Vol. 5, p.231, no. 4, State ii
Rosenwald Collection 1943.3.4367","Courtesy National Gallery of Art, Washington",http://www.nga.gov/content/ngaweb/Collection/art-object-page.7287.html,,public domain - Open Access,Yes,Yes,Yes,11/24 - nw downloaded from NGA website | Open Access
IsabellaStewartGardner_Botticelli.jpg,2014_TDX_MIAArtStories_276.tif,34.19,"The Tragedy of Lucretia
about 1500-1501
Sandro Botticelli, Italian (Florence), 1444/45-1510
Oil on wood, 83.8 x 176.8 cm
Accession Number: P16e20","Isabella Stewart Gardner Museum, www.gardnermuseum.org",http://www.gardnermuseum.org/collection/artwork/2nd_floor/raphael_room/the_tragedy_of_lucretia,,"The Materials are made available for limited non-commercial, educational, and personal use only, or for fair use as defined in the United States copyright laws. Users may download these files for their own use, subject to any additional terms or restrictions which may be applicable to the individual file or program. Users must, however, cite the author and source of the Materials as they would material from any printed work, and the citations should include the URL ""www.gardnermuseum.org.""",Yes,Yes,Yes,
NGA_Tarquin and Lucretia.jpg,2014_TDX_MIAArtStories_290.tif,34.19,"Crespi, Giuseppe Maria
Bolognese, 1665 - 1747
Tarquin and Lucretia
c. 1695/1700
oil on canvas
overall: 195 x 171.5 cm (76 3/4 x 67 1/2 in.)
framed: 222.9 x 201.9 x 14.3 cm (87 3/4 x 79 1/2 x 5 5/8 in.)
Samuel H. Kress Collection 1952.5.30","Courtesy National Gallery of Art, Washington",http://www.nga.gov/content/ngaweb/Collection/art-object-page.41640.html,,public domain - Open Access,Yes,Yes,Yes,
Met_Rembrandt_Lucretia.jpg,2014_TDX_MIAArtStories_285.tif,34.19,"Hendrickje Stoffels (1626–1663)
Rembrandt (Rembrandt van Rijn) 
(Dutch, Leiden 1606–1669 Amsterdam)
Date: mid-1650s
Medium: Oil on canvas
Dimensions: 30 7/8 x 27 1/8 in. (78.4 x 68.9 cm)
Classification: Paintings
Credit Line: Gift of Archer M. Huntington, in memory of his father, Collis Potter Huntington, 1926
Accession Number: 26.101.9","The Metropolitan Museum of Art, www.metmuseum.org",http://www.metmuseum.org/collection/the-collection-online/search/437396,,public domain - OASC,Yes,Yes,Yes,
NGA_Lucretia.jpg,2014_TDX_MIAArtStories_288.tif,34.19,"Rembrandt van Rijn
Dutch, 1606 - 1669
Lucretia
1664
oil on canvas
overall: 120 x 101 cm (47 1/4 x 39 3/4 in.)
framed: 159.1 x 139.4 x 16.5 cm (62 5/8 x 54 7/8 x 6 1/2 in.)
Andrew W. Mellon Collection 1937.1.76",National Gallery of Art,http://www.nga.gov/content/ngaweb/Collection/art-object-page.83.html,,public domain - Open Access,Yes,Yes,Yes,
new: detail_Met_Rembrandt_Lucretia.jpg,,34.19,"Hendrickje Stoffels (1626–1663) (detail)
Rembrandt (Rembrandt van Rijn) 
(Dutch, Leiden 1606–1669 Amsterdam)
Date: mid-1650s
Medium: Oil on canvas
Dimensions: 30 7/8 x 27 1/8 in. (78.4 x 68.9 cm)
Classification: Paintings
Credit Line: Gift of Archer M. Huntington, in memory of his father, Collis Potter Huntington, 1926
Accession Number: 26.101.9","The Metropolitan Museum of Art, www.metmuseum.org",http://www.metmuseum.org/collection/the-collection-online/search/437396,,public domain - OASC,Yes,Yes,Yes,
new: detail_mia_5013813.jpg,,34.19,"Lucretia (detail)
1666
Rembrandt Harmensz. van Rijn
(Netherlands, Europe)
Oil on canvas
43 3/8 x 36 5/16 in. (110.17 x 92.28 cm) (canvas) 59 1/4 x 52 5/16 x 4 1/2 in. (150.5 x 132.87 x 11.43 cm) (outer frame)
The William Hood Dunwoody Fund 34.19 ",© 2014 Minneapolis Institute of Arts,Media Bin,,,Yes,Yes,Yes,
Various (MIA Photography),N/A,58.28,"The Death of Germanicus
1627
Nicolas Poussin
(France, Europe)
Oil on canvas
58 1/4 x 78 in. (147.96 x 198.12 cm) (canvas)
The William Hood Dunwoody Fund 58.28 ",,,,,Yes,Yes,Yes,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,

