Original File Name,Renamed File Name,Associated MIA Object,Object Credit / Description,Photo Credit,Image Source,Contact Info,Permissions,Image Received & QC'd,Image Pass QC,Image Ready for Release,Additional Notes
ART322526.jpg,2014_TDX_MIAArtStories_286.tif,93.20,"Claude Monet (French, 1840–1926)
The Houses of Parliament (Effect of Fog), 1903–4
Oil on canvas
32 x 36 3/8 in.
Bequest of Julia W. Emmons, 1956, 56.135.6","The Metropolitan Museum of Art
www.metmuseum.org",http://www.metmuseum.org/collection/the-collection-online/search/437128,Jennifer Belt: jbelt@artres.com,"ONE-TIME NON-EXCLUSIVE WORLDWIDE ENGLISH LANGUAGE RIGHTS FOR USE OF THE IMAGES IN AN ELECTRONIC EDUCATIONAL PROGRAM ACCESSIBLE ON THE MINNEAPOLIS INSTITUTE OF ARTS WEBSITE, iPADS, TABLETS, MOBILE DEVICES, LAPTOPS AND DESKTOP COMPUTERS FOR A PERIOD OF UP TO 10 YEARS.",Yes,Yes,Yes,
1024px-Giverny_-_Jardin_Monet_(12).jpg,2014_TDX_MIAArtStories_261.tif,93.20,"Monet's Garden, Giverny, 2010.",Remi Jouan / Wikimedia Commons,http://commons.wikimedia.org/wiki/File:Giverny_-_Jardin_Monet_%2812%29.JPG,,public domain,Yes,Yes,Yes,
A17014.jpg,2014_TDX_MIAArtStories_268.tif,93.20,"Claude Monet (French, 1840–1926)
The Japanese Footbridge, 1899
Oil on canvas
32 x 40 in.
Gift of Victoria Nebeker Coberly, in memory of her son John W. Mudd, and Walter H. and Leonore Annenberg, 1992.9.1","Courtesy National Gallery of Art, Washington",https://images.nga.gov/en/search/do_quick_search.html?q=%221992.9.1%22,,public domain | Open Access,Yes,Yes,Yes,
mia_5003951.tif,mia_5003951.tif,93.20,"Claude Monet (French, 1840–1926)
The Japanese Bridge, c. 1923–25
Oil on canvas
35 x 45 3/4 in. 
Bequest of Putnam Dana McMillan, 61.36.15 ",© 2014 Minneapolis Institute of Arts,MIA,,public domain,Yes,Yes,Yes,
AIC_00000177-01_HighRes.jpg,2014_TDX_MIAArtStories_269.tif,93.20,"Claude Monet (French, 1840–1926) 
Water Lilies, 1906
Oil on canvas
35 3/8 x 37 1/16 in.
Mr. and Mrs. Martin A. Ryerson Collection, 1933.1157",© The Art Institute of Chicago.,AIC images,"Jackie Maman, Image Licensing Coordinator
Tel. (312) 499-4259 | jmaman@artic.edu",3 years; fees waived,Yes,Yes,Yes,
WLA_moma_Reflections_of_Clouds_on_the_Water-Lily_Pond_Monet.jpg,2014_TDX_MIAArtStories_371.tif,93.20,"Claude Monet (French, 1840–1926)
Water Lilies, 1914–26
Oil on canvas, three panels
78 3/4 x 502 3/8 in. 
Mrs. Simon Guggenheim Fund, 666.1959.a-c
","The Museum of Modern Art
© Trish Mayo / Wikimedia Commons",http://commons.wikimedia.org/wiki/File:WLA_moma_Reflections_of_Clouds_on_the_Water-Lily_Pond_Monet.jpg,check with Art Resource,public domain,Yes,Yes,Yes,
ChineseAndJapaneseExhibitsAtThe1867WorldFair.jpg,2014_TDX_MIAArtStories_352.tif,93.20 & 51.7 | story on Japonisme,Chinese And Japanese Exhibits At The 1867 World Fair in Paris. Le Monde Illustre 1867.,Wikimedia Commons,http://commons.wikimedia.org/wiki/File:ChineseAndJapaneseExhibitsAtThe1867WorldFair.JPG,,public domain,Yes,Yes,Yes,
mia_49272a.tif,mia_49272a.tif,93.20 & 51.7 | story on Japonisme,"Katsushika Hokusai (Japanese, 1760–1849)
""Peonies and Canary"", c. 1833
Woodblock print (nishiki-e); ink and color on paper
10 x 7 3/8 in.
Bequest of Richard P. Gale, 74.1.205",© 2014 Minneapolis Institute of Arts,MIA,,public domain,Yes,Yes,Yes,
VanGogh_Butterflies and Poppies.jpg,2014_TDX_MIAArtStories_368.tif,93.20 & 51.7 | story on Japonisme,"Vincent van Gogh (1853–90)
Butterflies and Poppies, 1890
Oil on canvas
13 3/4 x 10 in.
s0188V1962","Van Gogh Museum, Amsterdam (Vincent van Gogh Foundation)",http://www.vangoghmuseum.nl/en/collection/s0188V1962,,public domain,Yes,Yes,Yes,
mia_4001253.tif,mia_4001253.tif,93.20 & 51.7 | story on Japonisme,"Hosoda Eishi (Japanese, 1756–1829)
Diptych of Beauties in Spring: Moonlight, c. 1798
Ink and color on silk
31 1/2 x 13 3/16 in.
Bequest of Richard P. Gale, 74.1.165.1 ",© 2014 Minneapolis Institute of Arts,MIA,,public domain,Yes,Yes,Yes,
mia_48206a.tif,mia_48206a.tif,93.20 & 51.7 | story on Japonisme,"Nishikawa Sukenobu (Japanese, 1671–1751) 
Picture Book: Field of Vines (Ehon makuzu hara), 1736
Woodblock printed book; ink on paper, with hand-applied color
1/8 x 6 1/8 x 8 9/16 in.
Gift of Louis W. Hill, Jr., P.77.39.3.1 ",© 2014 Minneapolis Institute of Arts,MIA,,public domain,Yes,Yes,Yes,
PCD20001031_0772_IMG0002.tif,PCD20001031_0772_IMG0002.tif,93.20 & 51.7 | story on Japonisme,"Edgar Degas (French, 1834–1917) 
Mary Cassatt at the Louvre: The Paintings Gallery, 1879–80
Etching, soft-ground, aquatint, and drypoint
12 x 4 15/16 in.
The Putnam Dana McMillan Fund, P.82.13 ",© 2014 Minneapolis Institute of Arts,MIA,,public domain,Yes,Yes,Yes,
mia_6011254.tif,mia_6011254.tif,93.20 & 51.7 | story on Japonisme,"Mary Cassatt (American, 1844–1926)
The Bath, c. 1891
Drypoint and color aquatint
12 5/8 × 9 3/4 in. 
Gift of Mary Lee Lowe Dayton, 2013.81.1 ",© 2014 Minneapolis Institute of Arts,MIA,,public domain,Yes,Yes,Yes,
mia_49356a.tif,mia_49356a.tif,93.20 & 51.7 | story on Japonisme,"Katsushika Hokusai (Japanese, 1760–1849)
Fine Wind, Clear Weather, c. 1830–31
Woodblock print (nishiki-e); ink and color on paper
10 1/8 × 14 13/16 in.
Gift of Louis W. Hill, Jr., P.70.148 ",© 2014 Minneapolis Institute of Arts,MIA,,public domain,Yes,Yes,Yes,
Monet_Giverny,2014_TDX_MIAArtStories_360.tif,93.20 & 51.7 | story on Japonisme,Monet at Giverny in his dining room.,http://www.toutceciestmagnifique.com/2011_04_01_archive.html,http://www.toutceciestmagnifique.com/2011_04_01_archive.html,,public domain,Yes,Yes,Yes,
Various (MIA Photography),N/A,92.16,"Gabriël Metsu (Dutch, 1629–67)
Portarit of Lucia Wijbrants, 1667
Oil on panel
22 1/2 x 17 in.
Gift of Atherton and Winifred W. Bean, 1667",© 2014 Minneapolis Institute of Arts,MIA,,public domain,Yes,Yes,Yes,
Met_DP146447.jpg,2014_TDX_MIAArtStories_282.tif,92.16,"Gabriël Metsu (Dutch, 1629–67)
The Visit to the Nursery, 1661
Oil on canvas
30 1/2 x 32 in.
Gift of J. Pierpont Morgan, 1917, 17.190.20","The Metropolitan Museum of Art
www.metmuseumorg",http://www.metmuseum.org/collection/the-collection-online/search/437071,,public domain - OASC,Yes,Yes,Yes,
1024px-Ursuline_lace_2.jpg,2014_TDX_MIAArtStories_264.tif,92.16 | also in Burgomaster story,"Bobbin lace in progress, 2003.",Photo taken by Blahedo at the museum of the Ursuline Convent in Quebec City in March 2003,http://commons.wikimedia.org/wiki/File:Ursuline_lace_2.jpg,,public domain,Yes,Yes,Yes,
P237.jpg,2014_TDX_MIAArtStories_291.tif,92.16 | also in Burgomaster story,"Caspar Netscher (Dutch, 1639–84)
The Lace Maker, 1662
Oil on canvas
13 x 10 1/2 in. 
P237","© The Wallace Collection, London",Wallace Collection sent. http://wallacelive.wallacecollection.org/eMuseumPlus?service=ExternalInterface&module=collection&objectId=65171,Samantha Beeston: samantha.beeston@wallacecollection.org,"Academic website & app usage, colour, worldwide, up to 5 years usage, non-commercial use only.
Single use, single edition, non-exclusive
Credit line: © The Wallace Collection, London",Yes,Yes,Yes,
Various (MIA Photography),N/A,73.42.3,"Eugène Delacroix (French, 1798–1863) 
Convulsionists of Tangier, 1837–38
Oil on canvas
37 5/8 x 50 5/8 in. 
Bequest of J. Jerome Hill, 73.42.3",© 2014 Minneapolis Institute of Arts,MIA,,public domain,Yes,Yes,Yes,
08-509543.jpg,2014_TDX_MIAArtStories_214.tif,73.42.3,"Eugène Delacroix (French, 1798–1863) 
Saada, the Wife of Abraham Ben-Chimol, and Préciada, One of Their Daughters, 1832
Watercolor over graphite on wove paper
8 3/4 x 6 3/8 in.
Bequest of Walter C. Baker, 1971, 1972.118.210",The Metropolitan Museum of Art www.metmuseum.org,http://www.metmuseum.org/collection/the-collection-online/search/336046,,public domain - OASC,Yes,Yes,Yes,
new file: detail_DelacroixRF 10069 Recto.jpg,"2014_TDX_MIAArtStories_215.tif
2014_TDX_MIAArtStories_353.tif",73.42.3,"Eugène Delacroix (French, 1798–1863) 
Moorish window and sketch of convulsionists (detail)
Pen and ink 
5.7 x 8.1 in.
RF 10069, Recto","© RMN, Musée du Louvre",http://arts-graphiques.louvre.fr/detail/oeuvres/1/217814-Fenetre-mauresque-et-croquis-de-convulsionnaires-max,,"from website: Non-commercial re-use is authorized, provided the source and author are acknowledged.",Yes,Yes,Yes,
Renoir.jpg,2014_TDX_MIAArtStories_216.tif,73.42.3,"Pierre-Auguste Renoir (French, 1841–1919)
Mosque (Arab Festival), 1881
Oil on canvas
28.75 x 36.2 in. 
","Musée d'Orsay
Wikimedia Commons",http://commons.wikimedia.org/wiki/File:Pierre-Auguste_Renoir_-_La_Mosqu%C3%A9e.jpg,,public domain,Yes,Yes,Yes,
watercolor city.jpg,2014_TDX_MIAArtStories_217.tif,73.42.3,"Eugène Delacroix (French, 1798–1863) 
View of Tangier
Watercolor
7.6 x 5 in.
RF 1712.BIS, 1.","© RMN, Musée du Louvre",http://arts-graphiques.louvre.fr/detail/oeuvres/13/113428-Vue-de-Tanger-max,,"from website: Non-commercial re-use is authorized, provided the source and author are acknowledged.",Yes,Yes,Yes,
Delacroix RF 9264.jpg,2014_TDX_MIAArtStories_272.tif,73.42.3,"Eugène Delacroix (French, 1798–1863) 
View of Tangiers, seen from above
Drawing
RF 9264, Recto","© RMN, Musée du Louvre",http://arts-graphiques.louvre.fr/detail/oeuvres/12/122567-Vue-de-Tanger-prise-des-hauteurs-max,,"from website: Non-commercial re-use is authorized, provided the source and author are acknowledged.",Yes,Yes,Yes,
mia_5019445.tif,mia_5019445.tif,73.42.3,"Eugène Delacroix (French, 1798–1863) 
View of Tangier from the Seashore, 1856–58
Oil on canvas 
Bequest of Mrs. Erasmus C. Lindley in memory of her father, James J. Hill, 49.4",© 2014 Minneapolis Institute of Arts,MIA,,public domain,Yes,Yes,Yes,
mia_1006298.tif,mia_1006298.tif,73.42.3,"Jean-Baptiste-Camille Corot (French, 1796–1875)
Silenus, 1838
Oil on canvas
97 1/2 x 70 1/2 in.
Bequest of J. Jerome Hill, 73.42.2",© 2014 Minneapolis Institute of Arts,MIA,,public domain,Yes,Yes,Yes,
detail_mia_5001146.tif,mia_5001146.tif,73.42.3,"Eugène Delacroix (French, 1798–1863) 
Convulsionists of Tangier (detail), 1837–38
Oil on canvas
37 5/8 x 50 5/8 in.
Bequest of J. Jerome Hill, 73.42.3",© 2014 Minneapolis Institute of Arts,MIA,,,Yes,Yes,Yes,Use WordPress annotation tool to zoon on detail. - Jlynn
mia_5001169.tif,mia_5001169.tif,73.42.3,"Georges Seurat (French, 1859–91)
Port-en-Bessin, 1888
Oil on canvas
26 x 32 3/4in.
The William Hood Dunwoody Fund, 55.38",© 2014 Minneapolis Institute of Arts,MIA,,public domain,Yes,Yes,Yes,
Baron_Antoine-Jean_Gros-Battle_Pyramids_1810.jpg,2014_TDX_MIAArtStories_271.tif,73.42.3,"Antoine-Jean Gros (French, 1771–1835) 
Battle of the Pyramids, July 21, 1798, 1810
Oil on canvas
153.2 x 122.4 in.

","Palace of Versailles
Wikimedia Commons",http://commons.wikimedia.org/wiki/File:Baron_Antoine-Jean_Gros-Battle_Pyramids_1810.jpg ,,public domain,Yes,Yes,Yes,
louvre-femmes-d039alger-dans-leur_0.jpg,2014_TDX_MIAArtStories_278.tif,73.42.3,"Eugène Delacroix (French, 1798–1863) 
Women of Algiers in their apartment, 1834
Oil on canvas
70.9 x 90.2 in.
INV. 3824",© Musée du Louvre/A. Dequier - M. Bard,http://www.louvre.fr/en/oeuvre-notices/women-algiers-their-apartment,,"from website: Non-commercial re-use is authorized, provided the source and author are acknowledged.",Yes,Yes,Yes,
mia_5019466.tif,mia_5019466.tif,73.42.3 | Story on James J. Hill,"Eugène Delacroix (French, 1798–1863) 
View of Tangier, 1852–53
Oil on canvas
18 1/2 x 22 1/8 in.
Gift of Georgiana Slade Reny, 93.67",© 2014 Minneapolis Institute of Arts,MIA,,public domain,Yes,Yes,Yes,
mia_5000274.tif,mia_5000274.tif,73.42.3 | Story on James J. Hill,"Artist Unknown (Greek)
Grave Stele
5th century B.C.
Pentellic marble
33 3/4 x 13 5/8 x 4 7/8 in.
The Ethel Morrison Van Derlip Fund, 31.4 ",© 2014 Minneapolis Institute of Arts,MIA,,public domain,Yes,Yes,Yes,
jjhill-1.jpg | new file: James J Hill 878,2014_TDX_MIAArtStories_300.tif,73.42.3 | Story on James J. Hill,"Portrait of James J. Hill, 1910
Photograph","Photograph of an engraving by Pach Brothers Photograph, New York, New York. Canadian Press Syndicate. Photo courtesy of Minnesota Historical Society",Rec'd from MNHS | http://sites.mnhs.org/historic-sites/james-j-hill-house/james-j-hill,"Eric Mortenson
eric.mortenson@mnhs.org",ongoing,Yes,Yes,Yes,"New images from MNHS - Nicole will upload to Media Bin | Josh dowloaded image on Januray 4, 2015 – Nicole, please review / confirm. - Jlynn"
wedding.jpg | new file: GT32 3G p30,2014_TDX_MIAArtStories_301.tif,73.42.3 | Story on James J. Hill,"Portrait of Hill Family, 1901
Photograph",Photographer: Charles A. Zimmerman. Photo courtesy of Minnesota Historical Society,Rec'd from MNHS | http://sites.mnhs.org/historic-sites/james-j-hill-house/hill-family,"Eric Mortenson
eric.mortenson@mnhs.org",ongoing,Yes,Yes,Yes,"New images from MNHS - Nicole will upload to Media Bin | Josh dowloaded image on Januray 4, 2015 – Nicole, please review / confirm. - Jlynn"
mary.jpg | new file: por11979 r1,2014_TDX_MIAArtStories_302.tif,73.42.3 | Story on James J. Hill,"Portrait of Mary Mehegan Hill, c. 1867
Photograph",Courtesy of Minnesota Historical Society,Rec'd from MNHS | http://sites.mnhs.org/historic-sites/james-j-hill-house/hill-family,"Eric Mortenson
eric.mortenson@mnhs.org",ongoing,Yes,Yes,Yes,"New images from MNHS - Nicole will upload to MediaBin| Josh dowloaded image on Januray 4, 2015 – Nicole, please review / confirm. - Jlynn"
mia_284b.tif,mia_284b.tif,73.42.3 | Story on James J. Hill,"Joos van Cleve (Dutch, 1485–1541)
The Virgin in Prayer, c. 1520–30
Oil on panel
26 x 20 5/8 in. 
Gift of Mary Hill Boeckmann, 72.68 ",© 2014 Minneapolis Institute of Arts,MIA,,public domain,Yes,Yes,Yes,
mia_6001565.tif,mia_6001565.tif,73.42.3 | Story on James J. Hill,"Jean-François Millet, (French, 1814–1875)
The Church at Chailly, 1868–69 
Pastel and Conté crayon on beige wove paper, with framing lines in black
28 1/16 x 34 1/4 in.
Bequest of Mrs. Egil Boeckmann, 67.31.4",© 2014 Minneapolis Institute of Arts,MIA,,public domain,Yes,Yes,Yes,
Various (MIA Photography),N/A,35.7.106,"Bartholomeus van der Helst (Dutch, 1613–70) and Studio 
Portrait of a Burgomaster, c. 1665-1670
Oil on canvas
48 3/8 x 39 3/8 in.
Bequest of John R. Van Derlip in memory of Ethel Morrison Van Derlip, 35.7.106",© 2014 Minneapolis Institute of Arts,MIA,,public domain,Yes,Yes,Yes,
1024px-Fourragere_2e_REI_2007_07_14.jpg,2014_TDX_MIAArtStories_260.tif,35.7.106,Blue and red fourragère (Croix de Guerre TOE) worn by a soldier of the 2e REI (2nd Foreign Legion Infantry).,© Marie-Lan Nguyen / Wikimedia Commons,Wikimedia Commons,,public domain,Yes,Yes,Yes,
P237.jpg,2014_TDX_MIAArtStories_291.tif,35.7.106,"Caspar Netscher (Dutch, 1639–84)
The Lace Maker, 1662
Oil on canvas
13 x 10.6 in. 
P237","© The Wallace Collection, London",email from Wallace Collection picture librarian: Samantha Beeston,,public domain,Yes,Yes,Yes,
1024px-Ursuline_lace_2.jpg,2014_TDX_MIAArtStories_264.tif,35.7.106,"Bobbin lace in progress, 2003.",Photo taken by Blahedo at the museum of the Ursuline Convent in Quebec City in March 2003,http://commons.wikimedia.org/wiki/File:Ursuline_lace_2.jpg,,public domain,Yes,Yes,Yes,
Various (MIA Photography),N/A,52.14,"Francisco Jose de Goya y Lucientes (Spanish, 1746–1828)
Self-Portrait with Dr. Arrieta, 1820
Oil on canvas
45 1/8 x 30 1/8 in.
The Ethel Morrison Van Derlip Fund, 52.14 ",© 2014 Minneapolis Institute of Arts,MIA,,,Yes,Yes,Yes,
Ars Morendi,2014_TDX_MIAArtStories_351.tif,52.14,"Artist unknown, Germany
Ars moriendi, published ca. 1470?
Book 
11.3 in. 
49038880",Library of Congress http://www.loc.gov,http://www.loc.gov/item/49038880/,,public domain,Yes,Yes,Yes,
1950-134-814-nyd.jpg,2014_TDX_MIAArtStories_349.tif,52.14,"Artist unknown, Mexican
Recovery from an Illness (Recuperación de una enfermedad), 1849
Oil on tin
10 1/8 x 14 in.
The Louise and Walter Arensberg Collection, 1950, 1950-134-814",Philadelphia Museum of Art www.philamuseum.org,http://www.philamuseum.org/collections/permanent/51653.html?mulR=715048513|3,,public domain,Yes,Yes,Yes,
Met_DonIgnacio.jpg,2014_TDX_MIAArtStories_395.tif,52.14,"Francisco de Goya y Lucientes (Spanish, 1746–1828)
Don Ignacio Garcini y Queralt (1752–1825), Brigadier of Engineers, 1804
Oil on canvas
41 x 32 3/4 in.
Bequest of Harry Payne Bingham, 1955",The Metropolitan Museum of Art www.metmuseum.org,http://www.metmuseum.org/toah/works-of-art/55.145.1,,OASC,Yes,Yes,Yes,
Met_Josefa.jpg,2014_TDX_MIAArtStories_396.tif,52.14,"Francisco de Goya y Lucientes (Spanish, 1746–1828)
Josefa de Castilla Portugal y van Asbrock de Garcini (1775–about 1850), 1804
Oil on canvas
41 x 32 3/8 in.
Bequest of Harry Payne Bingham, 1955, 55.145.2",The Metropolitan Museum of Art www.metmuseum.org,http://www.metmuseum.org/collection/the-collection-online/search/436543?rpp=30&pg=1&ft=goya&pos=8,,OASC,Yes,Yes,Yes,
mia_2019040.tif,mia_2019040.tif,52.14,"Francisco Jose de Goya y Lucientes (Spanish, 1746–1828)
El sueño de la razón produce monstruos (The Sleep of Reason Produces Monsters), Plate 43 from Los Caprichos, 1797–98
Etching and aquatint
8 1/2 x 6 in. (plate)
The William Hood Dunwoody Fund by exchange, and Gift of funds from Mr. and Mrs. John T. Adams, Dr. and Mrs. David Bradford, Mr. and Mrs. Benton J. Case, Mr. and Mrs. W. John Driscoll, Mr. and Mrs. Reuel Harmon, P.83.57.43 ",© 2014 Minneapolis Institute of Arts,MIA,,public domain,Yes,Yes,Yes,
mia_2018690.tif,mia_2018690.tif,52.14,"Francisco Jose de Goya y Lucientes (Spanish, 1746–1828)
Y no hay remedio (And it cannot be helped), 1810–20 (published 1863)
Etching and aquatint
5 x 6 1/16 in. (image), 9 1/2 x 12 7/8 in. (sheet)
The William Hood Dunwoody Fund, by exchange, P.71.31 ",© 2014 Minneapolis Institute of Arts,MIA,,public domain,Yes,Yes,Yes,
new 2/11: Quintasordo.jpg,2014_TDX_MIAArtStories_397.tif,52.14,"Disposition of the Black Paintings in the Quinta del Sordo, Francisco de Goya, 2007.",Chabacano / Wikimedia Commons,http://commons.wikimedia.org/wiki/File:Quintasordo.svg,,Wikimedia Creative Commons,Yes,Yes,Yes,
Various (MIA Photography),N/A,24.1,"El Greco (Domenikos Theotokopoulos) (Greek, 1541–1614)
Christ Driving the Money Changers from the Temple, c. 1570
Oil on canvas
46 x 59 in.
The William Hood Dunwoody Fund, 24.1 ",© 2014 Minneapolis Institute of Arts,,,,Yes,Yes,Yes,
Met_DT390.jpg,2014_TDX_MIAArtStories_284.tif,24.1,"El Greco (Domenikos Theotokopoulos) (Greek, 1541–1614)
Portrait of an Old Man, ca. 1595–1600
Oil on canvas
20 3/4 x 18 3/8 in.
Purchase, Joseph Pulitzer Bequest, 1924, 24.197.1",The Metropolitan Museum of Art www.metmuseum.org,http://www.metmuseum.org/collection/the-collection-online/search/436574?rpp=30&pg=1&ft=El+Greco&pos=5,,public domain - OASC,Yes,Yes,Yes,
NGA_A23930.jpg,2014_TDX_MIAArtStories_287.tif,24.1,"El Greco (Domenikos Theotokopoulos) (Greek, 1541–1614)
Christ Cleansing the Temple, probably before 1570
Oil on panel
25 3/4 x 32 3/4 in.
Samuel H. Kress Collection, 1957.14.4 ","Courtesy National Gallery of Art, Washington",http://www.nga.gov/content/ngaweb/Collection/art-object-page.43723.html,,public domain - Open Access,Yes,Yes,Yes,
19091066.tif,2014_TDX_MIAArtStories_390.tif,24.1,"El Greco (Domenikos Theotokopoulos) (Greek, 1541–1614)
Purification of the Temple, ca. 1600
Oil on canvas
16 1/2 x 20 5/8 in. 
Henry Clay Frick Bequest, 1909.1.66",Copyright The Frick Collection,The Frick Collection,"Penelope Currier
currier@frick.org",ongoing,Yes,Yes,Yes,
Madrid_La_Purificacion_del_templo_version6_El_Greco.jpg,2014_TDX_MIAArtStories_279.tif,24.1,"El Greco (Domenikos Theotokopoulos) (Greek, 1541–1614)
The Purification of the Temple, after 1610
Oil on canvas
41.7 x 40.9 in.
Iglesia Parroquial de San Ginés de Arlés, Madrid, Spain",Wikimedia Commons,http://commons.wikimedia.org/wiki/File:La_Purificacion_del_templo_version6_El_Greco.jpg,,public domain,Yes,Yes,Yes,
Various (MIA Photography),N/A,51.7,"Vincent van Gogh (Dutch 1853–90)
Olive Trees, 1889
Oil on canvas
29 x 36 1/2 in.
The William Hood Dunwoody Fund, 51.7 ",© 2014 Minneapolis Institute of Arts,MIA,,,Yes,Yes,Yes,
mia_5001705.tif,mia_5001705.tif,51.7,"Vincent van Gogh (Dutch 1853–90)
Olive Trees (detail), 1889
Oil on canvas
29 x 36 1/2 in.
The William Hood Dunwoody Fund, 51.7 ",© 2014 Minneapolis Institute of Arts,MIA,,,Yes,Yes,Yes,
mia_6015500.tif,mia_6015500.tif,51.7,"Vincent van Gogh (Dutch 1853–90)
Vue du champ derrière l'asile Saint-Paul, Saint-Remy-de-Provence, 1889
Graphite on buff wove paper
9 1/8 x 12 in. 
Gift of Ruth and Bruce Dayton, 2001.144 ",© 2014 Minneapolis Institute of Arts,MIA,,,Yes,Yes,Yes,
Met_Corridor in the Asylum.jpg,2014_TDX_MIAArtStories_357.tif,51.7,"Vincent van Gogh (Dutch, 1853–90)
Corridor in the Asylum, 1889
Oil color and essence over black chalk on pink laid (""Ingres"") paper
25-5/8 x 19-5/16 in.
Bequest of Abby Aldrich Rockefeller, 1948, 48.190.2",The Metropolitan Museum of Art www.metmuseum.org,http://www.metmuseum.org/collection/the-collection-online/search/336327,,,Yes,Yes,Yes,
mia_5001706.tif,mia_5001706.tif,51.7,"Vincent van Gogh (Dutch 1853–90)
Olive Trees (detail), 1889
Oil on canvas
29 x 36 1/2 in.
The William Hood Dunwoody Fund, 51.7 ",© 2014 Minneapolis Institute of Arts,MIA,,,Yes,Yes,Yes,
MU_FABRE_2139_PE_868_1_38_L.jpg,2014_TDX_MIAArtStories_361.tif,51.7,"Eugène Delacroix (French, 1798–1863) 
Women of Algiers in their apartment, 1849 
Oil on canvas
33 x 44.1 in.
Don Alfred Bruyas, 1868, 868.1.38",© Musée Fabre - Montpellier Agglomération / cliché F. Jaulme,http://museefabre-en.montpellier-agglo.com/index.php/content/view/full/261/Know/Themed_visits/Interior_Scenes/(numPage)/1/(pageSize)/9/(num_oeuvre)/musee:MUS_BIEN:3671,,free use for non-commercial purposes,Yes,Yes,Yes,
XIR 157977.jpg,2014_TDX_MIAArtStories_373.tif,51.7,"Eugène Delacroix (French, 1798–1863) 
Christ in the Garden of Olives, 1827 
Oil on canvas
115.8 x 142.5 in.","Church of Saint-Paul-Saint-Louis, Paris, France / Bridgeman Images",Bridgeman Images,Amanda Gaspari amanda.gaspari@bridgemanimages.com,single educational digital use plus archival rights,Yes,Yes,Yes,
NG.M.01179.tif,2014_TDX_MIAArtStories_362.tif,51.7,"Eugène Delacroix (French, 1798–1863) 
Pietà, 1850
Oil on canvas
13.8 x 10.6 in.
NG.M.01179","National Museum of Art, Architecture, and Design, Oslo",museum,Thea Tønnessen <Thea.Tonnessen@nasjonalmuseet.no>,non-exclusive and non-transferable right to use the photo material for ArtStories,Yes,Yes,Yes,
VanGoghMuseum_Pieta.jpg,2014_TDX_MIAArtStories_370.tif,51.7,"Vincent van Gogh (Dutch, 1853–90)
Pietà (after Delacroix), 1889
Oil on canvas
28.7 x 23.8 in.
s0168V1962
","Van Gogh Museum, Amsterdam (Vincent
van Gogh Foundation)",http://www.vangoghmuseum.nl/en/collection/s0168V1962,," Images of the Van Gogh Museum collection up to and including A4 size in TIF
format may be downloaded and distributed for non-commercial use, with the
exception of images of works by artists in our collection that are still subject to
copyright, in other words by artists who have been dead for less than 70 years. ",Yes,Yes,Yes,
ART162713.jpg,2014_TDX_MIAArtStories_377.tif,51.7,"Vincent van Gogh (Dutch, 1853–90)
The Olive Trees, 1889 
oil on canvas
28 5/8 x 36 in.
Mrs. John Hay Whitney Bequest, 581.1998","© The Museum of Modern Art / Licensed by SCALA /  Art Resource, NY",Art Resource,Jennifer Belt: jbelt@artres.com,"ONE-TIME NON-EXCLUSIVE WORLDWIDE ENGLISH LANGUAGE RIGHTS FOR USE OF THE IMAGES IN AN ELECTRONIC EDUCATIONAL PROGRAM ACCESSIBLE ON THE MINNEAPOLIS INSTITUTE OF ARTS WEBSITE, iPADS, TABLETS, MOBILE DEVICES, LAPTOPS AND DESKTOP COMPUTERS FOR A PERIOD OF UP TO 10 YEARS.",Yes,Yes,Yes,Josh to clean up edges around canvas. - Jlynn
Met olive trees.jpg,2014_TDX_MIAArtStories_356.tif,51.7,"Vincent van Gogh (Dutch, 1853–90)
Olive Trees, 1889
Oil on canvas
28 5/8 x 36 1/4 in.
The Walter H. and Leonore Annenberg Collection, Gift of Walter H. and Leonore Annenberg, 1998, Bequest of Walter H. Annenberg, 2002, 1998.325.1
",The Metropolitan Museum of Art www.metmuseum.org,http://www.metmuseum.org/collection/the-collection-online/search/437998,,OASC,Yes,Yes,Yes,
2015_DelacroixModernity_003.tif,2015_DelacroixModernity_003.tif,51.7,"Paul Gauguin (French, 1848–1903)
Christ in the Garden of Olives, 1889
Oil on canvas
28 1/2 x 36 in.
Gift of Elizabeth C. Norton, 46.5","Norton Museum of Art, West Palm Beach, Florida",Norton Museum of Art,Aleesha Ast: asta@norton.org,"Yes, we grant permission to use the image for ArtStories and waive any fees. Is there a way to capture the final product to archive for our records? I know our education department will be interested in this.",Yes,Yes,Yes,
NGA The Olive Orchard.jpg,2014_TDX_MIAArtStories_363.tif,51.7,"Vincent van Gogh (Dutch, 1853–90)
The Olive Orchard, 1889
Oil on canvas
28 3/4 × 36 1/4 in.
Chester Dale Collection, 1963.10.152","Courtesy National Gallery of Art, Washington",http://www.nga.gov/content/ngaweb/Collection/art-object-page.46627.html,,Open Access,Yes,Yes,Yes,
