Original File Name,Renamed File Name,Associated MIA Object,Object Credit / Description,Photo Credit,Image Source,Contact Info,Permissions,Image Received & QC'd,Image Pass QC,Image Ready for Release,Additional Notes
Story2--EarlyWorks2-2.tif,2014_TDX_MIAArtStories_172.tif,2013.31.119,"Sculpture Information Society 'Drowning' Fukami Sueharu 20th century, 1973 Stoneware with iron oxide impressed decoration 12 9/16 × 7 × 7 1/2 in. Origin: Japan, Asia The John R. Van Derlip Fund; purchase from the collection of Elizabeth and Willard Clark, 2013.31.114",© 2014 Minneapolis Institute of Arts,,,,Yes,Yes,Yes,Fukami-avant-garde movement Sōdeisha 
Story2--EarlyWorks2-2detail.tif,2014_TDX_MIAArtStories_173.tif,2013.31.119,"Detail. Sculpture Information Society 'Drowning' Fukami Sueharu 20th century, 1973 Stoneware with iron oxide impressed decoration 12 9/16 × 7 × 7 1/2 in. Origin: Japan, Asia The John R. Van Derlip Fund; purchase from the collection of Elizabeth and Willard Clark, 2013.31.114",© 2014 Minneapolis Institute of Arts,,,,Yes,Yes,Yes,Fukami-avant-garde movement Sōdeisha 
mia_6015690.tif,N/A,81.1.1-16,"Rice Farming in the Four Seasons, Kanō Sanraku Japanese, 17th century, 1620s, 16 sliding screens ; ink, light color, and gold on paper, Japan, The William Hood Dunwoody Fund and Gift of funds from Louis W. Hill, Jr., 81.1.1-16",© 2014 Minneapolis Institute of Arts,,,,Yes,Yes,Yes,Rice Farming
mia_4002085.tif,N/A,81.1.1-16,"Rice Farming in the Four Seasons, Kanō Sanraku Japanese, 17th century, 1620s, 16 sliding screens ; ink, light color, and gold on paper, Japan, The William Hood Dunwoody Fund and Gift of funds from Louis W. Hill, Jr., 81.1.1-16",© 2014 Minneapolis Institute of Arts,,,,Yes,Yes,Yes,Rice Farming (winter)
mia_6015696.tif,N/A,81.1.1-16,"Rice Farming in the Four Seasons, Kanō Sanraku Japanese, 17th century, 1620s, 16 sliding screens ; ink, light color, and gold on paper, Japan, The William Hood Dunwoody Fund and Gift of funds from Louis W. Hill, Jr., 81.1.1-16",© 2014 Minneapolis Institute of Arts,,,,Yes,Yes,Yes,Rice Farming (Spring)
mia_4002075.tif,N/A,81.1.1-16,"Rice Farming in the Four Seasons, Kanō Sanraku Japanese, 17th century, 1620s, 16 sliding screens ; ink, light color, and gold on paper, Japan, The William Hood Dunwoody Fund and Gift of funds from Louis W. Hill, Jr., 81.1.1-16",© 2014 Minneapolis Institute of Arts,,,,Yes,Yes,Yes,Rice Farming (Summer)
mia_4002082.tif,N/A,81.1.1-16,"Rice Farming in the Four Seasons, Kanō Sanraku Japanese, 17th century, 1620s, 16 sliding screens ; ink, light color, and gold on paper, Japan, The William Hood Dunwoody Fund and Gift of funds from Louis W. Hill, Jr., 81.1.1-16",© 2014 Minneapolis Institute of Arts,,,,Yes,Yes,Yes,Rice Farming (Fall)
Peonies (2).jpg,2014_TDX_MIAArtStories_049.tif,81.1.1-16,Peony Room at Shōshinden,Andreas Marks,Andreas Marks,,,Yes,Yes,Yes,Rice Farming (Peony Room Page 2)
Peonies (3).jpg,2014_TDX_MIAArtStories_050.tif,81.1.1-16,Peony Room at Shōshinden,Andreas Marks,Andreas Marks,,,Yes,Yes,Yes,Rice Farming (Peony Room Page 2)
mia_31580a.tif,N/A,81.1.1-16,"Ukiyo-e (fūkei-ga) Footpath between Rice Paddies, Hiratsuka Hiratsuka, Nawate-michi Fifity-three Stations of Tōkaidō Road Tōkaidiō gojūsan-tsugi no uchi Utagawa Hiroshige, Published by Takenouchi Magohachi, Published by Tsuruya Kiemon 19th century, c. 1833 Woodblock print (nishiki-e); ink and color on paper 9 x 14 in.(image, sheet) 15 x 18 7/8 x 1 1/2 in. (outer frame) Origin: Japan, Asia Gift of Francis W.Little,17.205.8",© 2014 Minneapolis Institute of Arts,,,,Yes,Yes,Yes,Rice Farming (Raised Paths)
Shoshinden.jpg,2014_TDX_MIAArtStories_060.tif,81.1.1-16,The Shingon Buddhist temple Daikakuji ,Andreas Marks,Andreas Marks,,,Yes,Yes,Yes,Rice Farming Daikakuji Temple
130911_mia328_4153.jpg,N/A,81.1.1-16,,© 2014 Minneapolis Institute of Arts,,Canon images--- charles,,Yes,Yes,Yes,Rice Farming- Copying a Masterpiece pg 2
130911_mia328_4132.jpg,N/A,81.1.1-16,,© 2014 Minneapolis Institute of Arts,,Canon images--- charles,,Yes,Yes,Yes,Rice Farming- Copying a Masterpiece pg 4
NEEDS VIDEO?,NEEDS VIDEO?,81.1.1-16,,,http://www.canon.com/v-square/movie.html?id=p008,"Kenshi Ohkubo <ohkubo@kyo-bunka.or.jp> Roma emailed 10/15, permission received. Video sent to Josh",,No,No,No,"Rice Farming- reprinting documentary                         Yes, Kjell and Xiaolu already have this video. Not sure where it 'lives' RR 1/9/2015"
RiceYield.png,2014_TDX_MIAArtStories_163.tif,81.1.1-16,"Map of rice production (average percentage of land used for its production times average yield in each grid cell) across the world compiled by the University of Minnesota Institute on the Environment with data from: Monfreda, C., N. Ramankutty, and J.A. Foley. 2008. Farming the planet: 2. Geographic distribution of crop areas, yields, physiological types, and net primary production in the year 2000. Global Biogeochemical Cycles 22: GB1022","By AndrewMT (Own work) [CC-BY-SA-3.0 (http://creativecommons.org/licenses/by-sa/3.0)], via Wikimedia Commons",http://en.wikipedia.org/wiki/Rice#mediaviewer/File:RiceYield.png,,,Yes,Yes,Yes,Rice Farming- genetic research
mia_34020a.tif,N/A,81.1.1-16,"Moon Reflections on Rice Paddys at the foot of Kyōdai Mountain, Shinano Province July 1853, Utagawa Hiroshige (Japan, Asia) Woodblock print (nishiki-e); ink and color on paper 13 9/16 x 8 3/4 in. (image) 14 3/16 x 9 7/16 in. (sheet) Gift of Louis W. Hill, Jr. P.75.51.688",© 2014 Minneapolis Institute of Arts,,,,Yes,Yes,Yes,Rice Farming- Culture
mia_37568a.tif,N/A,81.1.1-16,"Illustration of the Emperor Tenchi's Poem c. 1840-1842 Utagawa Kuniyoshi (Japan, Asia) Woodblock print (nishiki-e); ink and color on paper 14 x 9 7/16 in.(image) 14 9/16 x 9 7/8 in. (sheet) Gift of Louis W. Hill, Jr. P.75.51.61",,,,,Yes,Yes,Yes,
mia_49356a.tif,N/A,P.70.148,"Find Wind, Clear Weather
c. 1830-1831
Katsushika Hokusai
Japan, Asia
Woodblock print (nishiki-e); ink and color on paper
10 1/8 × 14 13/16 in.  (image, sheet, horizontal ōban)
P.70.148",© 2014 Minneapolis Institute of Arts,,,,Yes,Yes,Yes,Author: Andreas
Crater_of_Mount_Fuji_&_Kengamine.jpg,2014_TDX_MIAArtStories_008.tif,P.70.148,"""Crater of Mount Fuji & Kengamine"" by 名古屋太郎 - Own work PENTAX K10D + smc PENTAX-A 1:3.5 15mm. Licensed under Creative Commons Attribution-Share Alike 3.0-2.5-2.0-1.0 via Wikimedia Commons - http://commons.wikimedia.org/wiki/File:Crater_of_Mount_Fuji_%26_Kengamine.jpg#mediaviewer/File:Crater_of_Mount_Fuji_%26_Kengamine.jpg",,http://en.wikipedia.org/wiki/Mount_Fuji#mediaviewer/File:Crater_of_Mount_Fuji_%26_Kengamine.jpg,,,Yes,Yes,Yes,Hokusai: Volcano
Mountfujijapan.jpg,2014_TDX_MIAArtStories_047.tif,P.70.148,"""Mountfujijapan"" by Swollib - Self-photographedTransferred from English Wikipedia; en:Image:Mountfujijapan.JPG. Licensed under Public domain via Wikimedia Commons - http://commons.wikimedia.org/wiki/File:Mountfujijapan.jpg#mediaviewer/File:Mountfujijapan.jpg",,http://en.wikipedia.org/wiki/Mount_Fuji#mediaviewer/File:Mountfujijapan.jpg,,,Yes,Yes,Yes,Hokusai: Artistic License
mia_36592a.tif,N/A,P.70.148,"Ehon (excerpt) Mt. Fuji Hokusai Sketchbooks, vol. 5 Hokusai manga go-hen Katsushika Hokusai 19th century, 1816 From a woodblock printed book; ink and limited color on paper 7 x 9 5/8 in. (image) 8 13/16 x 9 13/16 in. (sheet) 14 x 17 15/16 in.  (mat) Origin: Japan, Asia Gift of Gardner Teall; 17.204.2 ",© 2014 Minneapolis Institute of Arts,17.204.2 ,,,Yes,Yes,Yes,Hokusai: Artistic License
mia_48104a.tif,N/A,P.70.148,"Ehon Hokusai Sketchbooks, vol. 1 (Denshin kaishu) Hokusai manga shohen Katsushika Hokusai, Published by Eirakuya Tōshirō 19th century, 1814 Woodblock printed book; ink and limited color on paper 9 x 6 1/4 x 5/16 in.  (outer frame) Origin: Japan, Asia Bequest of Louis W. Hill, Jr..96.146.156.1",© 2014 Minneapolis Institute of Arts,,,,Yes,Yes,Yes,Hokusai Manga
6376911443_db382da351_o.jpg,2014_TDX_MIAArtStories_298.tif,P.70.148,"Mount Fuji, Japan at sunset. Abhijeet Roy","Abhijeet Roy, https://www.flickr.com/photos/abhi_roy/", https://www.flickr.com/photos/abhi_roy/6376911443/,abhijitroy.in@gmail.com,,Yes,Yes,Yes,"Hokusai: Morning Light

Josh downloaded image on January 4, 2015. - Jlynn"
ART489199,2014_TDX_MIAArtStories_156.tif,P.70.148,"Blue Fuji, From the series of ""36 Views of Mount Fuji."" 19th century, Nishike-e color woodblock print. Inv.: MA8149. Photo: Thierry Ollivier. Artist:Katsushika Hokusai (1760-1849)LocationMusee des Arts Asiatiques-Guimet, Paris, France. © RMN-Grand Palais / Art Resource, NY",,Guimet AA 380.jpg,,,Yes,Yes,Yes,"Hokusai: Color Variations, Copies, and Reproductions"
ART153686,2014_TDX_MIAArtStories_155.tif,P.70.148,"Fresh wind on a clear morning. From the series of ""36 views of Mount Fuji."" Color woodblock print, 25.5 x 37.9 cm. Inv.: AA 380. Photo: Thierry Ollivier.Artist:Katsushika Hokusai (1760-1849)LocationMusee des Arts Asiatiques-Guimet. © RMN-Grand Palais / Art Resource, NY",,Guimet MA 8149 or MFAB (21.6755),"jerome.ghesquiere@guimet.fr, Roma Sent email 10/6/2014, Guimet charges- find another option.",,Yes,Yes,Yes,"Hokusai: Color Variations, Copies, and Reproductions"
mia_46412a.tif,N/A,P.70.148,"Ukiyo-e (fūkei-ga) Rainstorm beneath the Summit Sanka haku-u 山下白雨 Katsushika Hokusai, Published by Nishimuraya Yohachi 19th century, Edo period, c. 1830-1831 Woodblock print (nishiki-e); ink and color on paper 10 × 14 5/8 in. (image, sheet, horizontal ōban) Origin: Japan, Asia Bequest of Richard P. Gale, 74.1.227",© 2014 Minneapolis Institute of Arts,74.1.227,74.1.227,,Yes,Yes,Yes,Hokusai: Rainstorm beneath the Summit. 
mia_70730a.tif,N/A,P.70.148,"Ukiyo-e (fūkei-ga) Under the Wave off Kanagawa Kanagawa-oki nami-ura 神奈川沖浪裏 Katsushika Hokusai, Published by Nishimuraya Yohachi 19th century, c. 1830-1831 Woodblock print (nishiki-e); ink and color on paper 10 1/4 × 14 13/16 in. (image, sheet, horizontal ōban) Origin: Japan, Asia Bequest of Richard P. Gale, 74.1.230",© 2014 Minneapolis Institute of Arts, 74.1.230, 74.1.230,,Yes,Yes,Yes,Hokusai: Under the Wave off Kanagawa
20021017_mia341_2210.tif,N/A,P.70.148,"Ukiyo-e (fūkei-ga) Mount Fuji View Plain in Owari Province Bishū Fujimi-ga-hara Katsushika Hokusai, Published by Nishimuraya Yohachi 19th century, c. 1830-1831 Woodblock print (nishiki-e); ink and color on paper 10 1/4 × 15 1/16 in. (image, sheet, horizontal ōban) Origin: Japan, Asia Gift of Louis W. Hill, Jr.. P.70.150",© 2014 Minneapolis Institute of Arts,,,,Yes,Yes,Yes,Hokusai: Hokusai’s Mount Fuji View Plain ...
Hokusai_portrait.jpg,2014_TDX_MIAArtStories_161.tif,P.70.148,Posthumous portrait in the book Katsushika Hokusai den (Biography of Katsushika Hokusai) from 1893.,,Posthumous portrait in the book Katsushika Hokusai den (Biography of Katsushika Hokusai) from 1893.,,,Yes,Yes,Yes,Hokusai: Katsushika Hokusai (1760-1849)
SC224627.jpg,2014_TDX_MIAArtStories_299.tif,P.70.148,,,http://www.mfa.org/collections/object/actor-segawa-kikunoj%C3%B4-iii-as-the-courtesan-keisei-umegawa-202131,http://www.mfa.org/collections/mfa-images/license-images-reproduction,,Yes,Yes,Yes,"Hokusai: Katsushika Hokusai (1760-1849)

Josh downloaded image on January 4, 2015 - Jlynn"
Hokusai_(1791)_Ichikawa_Ebizō_as_the_Saint_Monkaku_Disguised_as_a_Bandit.jpg,2014_TDX_MIAArtStories_160.tif,P.70.148,"By Hokusai (Ukito-e.com) [Public domain], via Wikimedia Commons",,http://commons.wikimedia.org/wiki/File:Hokusai_%281791%29_Ichikawa_Ebiz%C5%8D_as_the_Saint_Monkaku_Disguised_as_a_Bandit.jpg,,,Yes,Yes,Yes,Hokusai: Katsushika Hokusai (1760-1849)
repro1.jpg,2014_TDX_MIAArtStories_052.tif,P.70.148,"Reprint of Find Wind, Clear Weather, Private collection",,Andreas,,,Yes,Yes,Yes,"Hokusai: Color Variations, Copies, and Reproductions"
repro2.jpg,2014_TDX_MIAArtStories_053.tif,P.70.148,"Reprint of Find Wind, Clear Weather, Private collection",,Andreas,,,Yes,Yes,Yes,"Hokusai: Color Variations, Copies, and Reproductions"
repro3.jpg,2014_TDX_MIAArtStories_054.tif,P.70.148,"Reprint of Find Wind, Clear Weather, Private collection",,Andreas,,,Yes,Yes,Yes,"Hokusai: Color Variations, Copies, and Reproductions"
National Diet Library.jpg,2014_TDX_MIAArtStories_048.tif,P.70.148,Posthumous portrait in the book Katsushika Hokusai den (Biography of Katsushika Hokusai) from 1893 .National Diet Library,,Andreas scan,,,Yes,Yes,Yes,Hokusai: Katsushika Hokusai (1760-1849)

